id,title,artist,album_idkj,duration,track_number,audio_url,created_at,image_url,song_id,genre,isTop,song_lyrics,processed,play_count,tempo,chroma,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,zero_crossing_rate,rms,mfcc,artist_id,plays,album_id,language,release_year,energy,valence,danceability,acousticness,instrumentalness,lyrics_in_eng,file_identifier,image_identifier,updated_at,lyrics_in_english
1f7e91d7-6b61-4c62-9ffe-cb02e16e8e01,Krishna Teri Ho Gyi,Mohit Lalwani/Aishwarya Anand/Bharat Kamal,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,18420,11,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Krishna%20Teri%20Ho%20Gyi.mp3,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Krishna%20Teri%20Ho%20Gyi.jpg,509a1963-7f7a-4f9d-b8dd-138642354224,krishna,,,false,,161.4990234,"[0.24900959432125092,0.40588465332984924,0.261335551738739,0.3620118796825409,0.3499009311199188,0.22480469942092896,0.29377156496047974,0.24106183648109436,0.41051849722862244,0.25076135993003845,0.23949499428272247,0.254345566034317]",2093.401512,2205.977195,"[20.440510628544576,16.684371087089342,20.77787846066386,22.641177882880477,23.447351367553523,25.242420042774892,48.08669096180752]",0.012641865,0.100125384,0.162411556,"[-145.8309783935547,97.78522491455078,-3.8982222080230713,15.581696510314941,3.2053401470184326,-1.6135388612747192,-3.420078754425049,0.208771213889122,-4.231159687042236,1.6995489597320557,-6.699969291687012,0.4900713264942169,-12.630223274230957,1.0145769119262695,-15.146977424621582,-0.8728002309799194,1.780808448791504,-2.7756731510162354,-1.3429361581802368,2.616299629211426]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
20ce0a0a-a32a-428f-b83c-720006d42860,Call Out My Name,The Weeknd,56dbced7-3584-44fc-85a8-3b08f6e1a382,13680,3,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Call%20Out%20My%20Name.mp3,2024-12-19 05:14:36.761384+00,,fa23cce1-1212-4366-b679-9a55fa87dc67,r&b,true,,false,,,,,,,,,,,,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
214e1f86-6313-4f05-958b-1a00e1ecf59d,Scared Of Loving You,"Selena Gomez, benny blanco",,,,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/songs/Scared+Of+Loving+You.mp3,2025-05-01 03:00:28.745982+00,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/images/Scared+Of+Loving+You.jpg,fdbb9701-e667-41ff-8f11-b774c2e5bbb5,,,,false,,,,,,,,,,,,0,9fc41d15-f0aa-42ad-9c64-39495adee508,,,,,,,,,,,,
245ef8ed-0031-4404-bd7a-4d8b55b416f9,Beggin',Måneskin,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Beggin_.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Beggin_.jpg?,b6009356-d275-4fa3-bb35-65c2cd4b4efb,rock,,,false,,135.9991776,"[0.375129371881485,0.4136095643043518,0.4337902367115021,0.33207568526268005,0.3472824692726135,0.34276601672172546,0.40062934160232544,0.33692726492881775,0.33839428424835205,0.3299705684185028,0.35467198491096497,0.4920668303966522]",2352.138852,2474.721576,"[20.692959705783117,17.292923661845414,20.162417259301282,18.48436150170166,19.456512222780344,19.62614343574581,46.470312878499264]",0.017924422,0.094491907,0.278531283,"[-50.53363037109375,80.87226867675781,-4.265294075012207,37.37477111816406,7.1922783851623535,0.0031979421619325876,3.7550208568573,0.23723626136779785,-0.55671626329422,3.1249775886535645,-2.4437577724456787,3.8239173889160156,-7.446098804473877,4.063326835632324,-6.912113666534424,-1.4869025945663452,-5.377091407775879,0.28767862915992737,-6.7817702293396,-3.974688768386841]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2021,0.85,0.65,0.7,0.05,0.01,,,,,
2597e32b-69ac-4f81-ad52-63ea8967ac63,CARNIVAL,¥$/Kanye West/Ty Dolla $ign/Rich The Kid/Playboi Carti,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/CARNIVAL.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/CARNIVAL.jpg?,8c657bf9-a5a4-4a95-adea-d14e3a411dfe,hip-hop,,,false,,,,,,,,,,,,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2022,0.75,0.55,0.7,0.1,0.05,,,,,
25b5cf25-1531-4df2-832b-20817ebd3b35,Whatever It Takes,Imagine Dragons,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Whatever_It_Takes.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Whatever_It_Takes.jpg?,112828e3-97aa-4d4c-ad03-062667eb6771,alternative rock,,,false,,135.9991776,"[0.43187081813812256,0.46814072132110596,0.2973521649837494,0.3152346611022949,0.26513755321502686,0.36342495679855347,0.3229987621307373,0.34122103452682495,0.5197150111198425,0.39181262254714966,0.47290414571762085,0.35719648003578186]",2386.324733,2534.783321,"[21.661800696592973,15.654518371274836,19.102291271045964,17.735576942238097,17.649760332662453,17.340841918757366,46.59710081260237]",0.02841959,0.093506197,0.262132108,"[-46.26971435546875,88.21446990966797,-1.7441786527633667,18.04006576538086,7.165372371673584,5.944215297698975,-4.732305526733398,5.445683479309082,-3.820443868637085,0.22857023775577545,-0.015179048292338848,0.9100292921066284,1.6307718753814697,2.238037109375,-0.3701663911342621,4.8303093910217285,-5.188170909881592,-0.060117367655038834,-2.1310606002807617,0.9882501363754272]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2018,0.8,0.6,0.65,0.1,0.02,,,,,
25f49463-66c8-4acd-a8be-7c7df7024db5,Stereo Hearts (feat. Adam Levine),Gym Class Heroes/Adam Levine,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Stereo_Hearts__feat._Adam_Levine_.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Stereo_Hearts__feat._Adam_Levine_.jpg?,ef66d985-a4d7-4bfd-b5ee-2ec509ca91e4,pop hip-hop,,,false,,,,,,,,,,,,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2011,0.75,0.7,0.75,0.15,0.01,,,,,
27e7967b-686d-4c51-b9ba-c851d4c328f8,Lose Yourself,Eminem,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Lose_Yourself.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Lose_Yourself.jpg?,97f9be47-24f3-451d-ac84-670e05804377,hip-hop,,,false,,172.265625,"[0.46879521012306213,0.568773627281189,0.7269849181175232,0.5226625800132751,0.4729600250720978,0.42186975479125977,0.34278979897499084,0.3474152684211731,0.39409396052360535,0.487449049949646,0.43374308943748474,0.3998451232910156]",2090.995878,2161.210465,"[21.6044992093128,16.297744627949395,18.80410609620908,19.57282645914189,18.373272092348795,20.074448290601275,46.58721465046403]",0.019396214,0.093288251,0.28061974,"[-76.80286407470703,97.2226333618164,-11.703338623046875,34.44242858886719,14.427955627441406,5.960768699645996,10.657337188720703,12.17235279083252,-2.1426801681518555,9.285025596618652,1.0039726495742798,4.1649489402771,4.92438268661499,3.4567344188690186,-0.9018382430076599,1.630489468574524,-7.166482925415039,1.3869290351867676,-3.4143755435943604,2.033609628677368]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2010,0.85,0.5,0.7,0.05,0.02,,,,,
2835f874-e5d3-4587-9a94-7db24c4b7887,Monica - Demo,Imagine Dragons,bc3edb05-3f78-45f4-a0fa-288131b62571,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Monica - Demo.mp3?,2025-03-18 13:55:13.037066+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Monica - Demo.jpg?,8a13e669-be3b-4bd0-8889-557096575e4a,alternative rock,,,false,,107.6660156,"[0.32297512888908386,0.2830410599708557,0.3202136754989624,0.3870525658130646,0.4854971766471863,0.3731370270252228,0.37684473395347595,0.3895888924598694,0.3089584708213806,0.3635021448135376,0.3572699725627899,0.4117662012577057]",1690.197061,1992.569158,"[24.1802555817506,16.121356641345077,19.02768443887397,17.74154010098566,18.27139716280503,17.738373160249704,48.45070290578596]",0.010833477,0.067391675,0.230107948,"[-102.8339614868164,113.87125396728516,-8.32165241241455,25.50232696533203,5.184338092803955,10.823880195617676,-7.94878625869751,4.46580171585083,-9.133379936218262,-4.5328545570373535,-2.6087071895599365,-0.2913278639316559,-1.7710527181625366,-3.926422119140625,-8.573796272277832,3.6481893062591553,-4.807943344116211,-6.228392601013184,-1.7097904682159424,-2.6446359157562256]",,0,,,2018,0.8,0.6,0.65,0.1,0.02,,,,,
28b4cfe3-e6fb-4ba4-b19b-3ebc6222a3e7,Repeat After Me (Interlude),The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,14,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Repeat%20After%20Me%20(Interlude).mp3,2024-12-01 18:33:43.637226+00,,a8119e9a-a20c-4fc8-be4a-182a405a5458,r&b,,,false,,95.703125,"[0.45851048827171326,0.296050488948822,0.4940584599971771,0.36381787061691284,0.4961976110935211,0.36266428232192993,0.33428457379341125,0.41811877489089966,0.34162038564682007,0.3966349959373474,0.26128074526786804,0.4126910865306854]",1891.649202,2169.781814,"[21.943910434829128,16.16014331396731,18.984388528884725,18.954961965854288,19.122007011148245,18.552029303178927,50.76915571867217]",0.013382827,0.074155822,0.092403986,"[-176.22329711914062,109.34390258789062,-6.174027442932129,15.10758113861084,-2.4018118381500244,9.060791969299316,-4.780019283294678,7.210880756378174,-4.805778980255127,7.189502716064453,-0.1609410047531128,1.2974658012390137,-3.0246474742889404,5.396204471588135,-2.1130318641662598,1.678396463394165,-4.07803201675415,1.1890679597854614,-1.6936023235321045,3.2949905395507812]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
2a0c4ec6-a8db-4a6f-9ba5-1811ae903a43,A Dreamer's Rap,Aniket Raturi/Escape Sequence,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/A_Dreamer_s_Rap.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/A_Dreamer_s_Rap.jpg?,c5cda762-7e1a-4572-a762-b91d05af1df4,pop,,,false,,161.4990234,"[0.518197774887085,0.4830133318901062,0.4589325785636902,0.43843400478363037,0.41298526525497437,0.5160313248634338,0.3301134407520294,0.3384398818016052,0.3815532326698303,0.31102877855300903,0.3440232574939728,0.34670907258987427]",2361.975157,2532.058489,"[28.516984174986582,15.51560471692892,16.737593437739022,16.517276615595154,18.054222852680947,17.30181404644933,46.83833537641798]",0.019552944,0.095223007,0.202064782,"[-85.46100616455078,97.3077392578125,-3.2732033729553223,-0.9136713743209839,4.932806491851807,0.1470789760351181,-1.5068110227584839,8.385051727294922,-6.058548450469971,4.0824174880981445,1.369617223739624,0.7042886018753052,-4.856008529663086,1.868112564086914,-1.8477987051010132,-0.48309099674224854,-4.401708126068115,0.7432424426078796,-1.8718361854553223,3.637808084487915]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
2a93e3c6-19d4-4f45-bdd4-ab11404d46bb,Riding the Blues,"Snowy White,The White Flames",37be7979-1f2c-4001-9a57-b951b79778d6,13620,3,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Riding%20the%20Blues.mp3,2025-01-16 08:34:10.468363+00,eCdNDhWLeDSKt3TUzfCqUi.jpg (1280Ã—720),fadc930b-35e7-48fa-ba27-4c37df652232,british blues,,,false,,129.1992188,"[0.41141122579574585,0.27195531129837036,0.3457617461681366,0.3239261209964752,0.6008944511413574,0.31353461742401123,0.31304508447647095,0.4225512146949768,0.2635035812854767,0.2624951899051666,0.208602175116539,0.3864310681819916]",1481.522426,1749.865989,"[22.25254778956465,17.928699152615422,21.21191462315429,21.101849738164915,22.887635868927898,20.709624347659805,47.747783320526786]",0.00808878,0.075802926,0.174139425,"[-123.55235290527344,133.86070251464844,-15.910016059875488,29.307506561279297,13.936910629272461,6.023698806762695,-5.462222099304199,0.5976427793502808,0.029200593009591103,-1.3032702207565308,-1.0857075452804565,1.9469914436340332,-7.573053359985352,-4.850959300994873,-2.215815782546997,-3.2914912700653076,-7.4511494636535645,-2.950331211090088,-2.3953917026519775,0.9775997996330261]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2000,0.6,0.5,0.55,0.4,0.2,,,,,
2af5b880-c6cb-4896-9406-b0ca94a6a538,Handlebars (feat. Dua Lipa) - JENNIE,Dua Lipa,,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Handlebars (feat. Dua Lipa) - JENNIE.mp3?,2025-03-18 10:53:31.171825+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Handlebars (feat. Dua Lipa) - JENNIE.jpg?,13ca7670-0059-4c27-be3d-62846682cfb3,pop,,,false,,151.9990809,"[0.30191755294799805,0.3817824423313141,0.47079095244407654,0.34643927216529846,0.4208252727985382,0.33452677726745605,0.4451192319393158,0.3495394289493561,0.34520503878593445,0.4481656849384308,0.3325663208961487,0.40487074851989746]",2569.0727,2670.75263,"[22.24404868498614,15.322148693117157,18.983456808193992,19.082793338057296,19.26770966305606,19.071519051858644,47.114471493504105]",0.022888774,0.106514857,0.305464387,"[-34.36400604248047,79.43595886230469,-2.2790331840515137,9.58127212524414,2.948031425476074,7.327829837799072,3.1195738315582275,1.3979418277740479,2.465444564819336,9.969460487365723,-0.9351497888565063,8.328817367553711,-0.2655644714832306,6.761418342590332,0.5009462237358093,1.8155235052108765,3.67991042137146,0.9743223786354065,2.616788864135742,4.428489685058594]",,0,,,2024,0.75,0.65,0.8,0.1,0.01,,,,,
2b94f4d3-c00d-4f00-8040-19e047ea6137,Off My Face,Justin Bieber,c2db778d-b597-4ccf-b21f-9d5a5a3544ba,9360,6,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Off%20My%20Face.mp3,2024-12-19 11:21:18.984227+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/sign/artists/justin%20bieber/justice.png?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmwiOiJhcnRpc3RzL2p1c3RpbiBiaWViZXIvanVzdGljZS5wbmciLCJpYXQiOjE3MzY3NDUxNDcsImV4cCI6NDg5MDM0NTE0N30.VdhHBCJVQexORqxW_cyjF_ik0t-G87uhVd05uoeHzuw&t=2025-01-13T05%3A12%3A26.868Z,a8451985-e1af-419b-a03c-f718f5b097e0,pop,true,"
[00:10.93] One touch and you got me stoned
[00:13.40] Higher than I've ever known
[00:15.93] You call the shots and I follow
[00:21.10] Sunrise, but the night still young
[00:23.72] No words, but we speak in tongues
[00:26.30] If you let me, I might say too much
[00:31.44] Your touch blurred my vision
[00:34.24] It's your world and I'm just in it
[00:36.51] Even sober I'm not thinkin' straight
[00:41.60] 'Cause I'm off my face, in love with you
[00:46.48] I'm out my head, so into you
[00:51.66] And I don't know how you do it
[00:54.59] But I'm forever ruined by you, ooh-ooh-ooh
[01:02.97] Can't sleep 'cause I'm way too buzzed
[01:05.56] Too late, now you're in my blood
[01:08.30] I don't hate the way you keep me up
[01:13.50] Your touch blurred my vision
[01:16.20] It's your world and I'm just in it
[01:18.33] Even sober I'm not thinkin' straight
[01:23.18] 'Cause I'm off my face, in love with you
[01:28.27] I'm out my head, so into you
[01:33.44] And I don't know how you do it
[01:36.36] But I'm forever ruined by you, ooh-ooh-ooh
[01:44.15] Ooh, ooh-ooh, ooh-ooh-ooh-ooh
[01:52.14] Ooh-ooh-ooh
[01:54.80] Ooh, ooh-ooh, ooh-ooh-ooh-ooh
[02:02.86] Ooh-ooh-ooh
[02:04.61] 'Cause I'm off my face, in love with you
[02:10.10] I'm out my head, so into you
[02:15.13] And I don't know how you do it
[02:18.18] But I'm forever ruined by you, ooh-ooh-ooh
[02:25.21] By you, ooh-ooh-ooh
[02:31.17]",false,,123.046875,"[0.19995947182178497,0.19864310324192047,0.13653439283370972,0.30223873257637024,0.31313595175743103,0.1525319665670395,0.2627960741519928,0.17633217573165894,0.29582539200782776,0.1896355003118515,0.1974678337574005,0.27012696862220764]",1696.799208,2271.181161,"[25.5249417121842,20.91283565467447,24.758737336522756,24.28495752317728,22.90955194180304,21.873009610939647,46.56159252746982]",0.004147667,0.055857869,0.232743666,"[-167.16104125976562,110.30774688720703,24.466703414916992,10.807406425476074,6.453189373016357,-15.397624015808105,-4.588162422180176,-2.7387397289276123,-10.624234199523926,-7.1808271408081055,-13.703367233276367,-3.166457176208496,-10.925939559936523,-11.769322395324707,-5.118919849395752,-12.586935997009277,-9.160919189453125,-0.6205630302429199,-12.789122581481934,-0.20039954781532288]",,0,,,2021,0.6,0.7,0.75,0.25,0.01,,,,,
2c91d970-2f0c-4b01-8e67-a9bda2a4f95d,Radha Kaise Na Jale,Sumedh Mudgalkar/Bharat Kamal/Mohit Lalwani/Ambika Devi/Prateeksha Srivastava,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,20040,7,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Radha%20Kaise%20Na%20Jale.mp3,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Radha%20Kaise%20Na%20Jale.jpg,45af54d6-14f2-4e9b-a8b6-1332232e00b4,krishna,,"[00:40.78] मधुबन में जो कन्हैया किसी गोपी से मिले
[00:45.63] कभी मुस्काए, कभी छेड़े, कभी बात करे
[00:50.35] राधा कैसे ना जले? राधा कैसे ना जले?
[00:55.26] आग तन-मन में लगे
[00:57.62] राधा कैसे ना जले? राधा कैसे ना जले?
[01:04.13] 
[01:06.26] मधुबन में भले कान्हा किसी गोपी से मिले
[01:11.06] मन में तो राधा के ही प्रेम के हैं फूल खिले
[01:15.83] किस लिए राधा जले? (होय), किस लिए राधा जले? (होय)
[01:20.89] बिना सोचे-समझे (होय) किस लिए राधा जले? (किस लिए राधा जले?)
[01:30.09] 
[01:53.74] हो, गोपियाँ तारे हैं, चाँद है राधा
[01:59.70] फिर क्यूँ है उसको बिस्वास आधा?
[02:05.83] हो, गोपियाँ तारे हैं, चाँद है राधा
[02:11.85] फिर क्यूँ है उसको बिस्वास आधा
[02:16.49] कान्हा जी का जो सदा इधर-उधर ध्यान रहे
[02:21.46] राधा बेचारी को फिर अपने पे क्या मान रहे?
[02:25.73] गोपियाँ आनी-जानी हैं
[02:28.24] राधा तो मन की रानी है
[02:30.78] गोपियाँ आनी-जानी हैं
[02:33.15] राधा तो मन की रानी है
[02:35.36] साँझ-सखारे, जमुना किनारे
[02:38.07] ""राधा, राधा,"" ही कान्हा पुकारे
[02:40.22] ओय-होय, ओय-होय
[02:42.02] बाँहों के हार जो डाले कोई कान्हा के गले
[02:46.72] राधा कैसे ना जले? राधा कैसे ना जले?
[02:51.64] आग तन-मन में लगे
[02:54.17] राधा कैसे ना जले? राधा कैसे ना जले?
[03:00.56] 
[03:41.23] मन में है राधे को कान्हा जो बसाए
[03:46.12] तो कान्हा काहे को उसे ना बताए?
[03:51.04] प्रेम की अपनी अलग बोली, अलग भासा है
[03:55.81] बात नैनों से हो, कान्हा की यही आसा है
[04:00.37] कान्हा के ये जो नैनाँ हैं
[04:02.72] जिनमें गोपियों के चैनाँ हैं
[04:05.14] कान्हा के ये जो नैनाँ हैं
[04:07.73] जिनमें गोपियों के चैनाँ हैं
[04:09.99] मिली नजरिया, हुई बावरिया
[04:12.35] गोरी-गोरी सी कोई गुजरिया
[04:15.30] कान्हा का प्यार किसी गोपी के मन में जो पले
[04:20.05] किस लिए राधा जले, राधा जले, राधा जले?
[04:24.99] राधा कैसे ना जले? (किस लिए राधा जले?)
[04:34.58] राधा कैसे ना जले? (किस लिए राधा जले?)
[04:44.28] किस लिए राधा जले?
[04:46.79] राधा कैसे ना जले? (किस लिए राधा जले?)
[04:51.71] किस लिए राधा जले?
[04:55.50] 
[05:23.03] राधा कैसे ना जले?
[05:25.68] राधा कैसे ना जले?
[05:27.96] राधा कैसे ना जले?
[05:30.69] ",false,,99.38401442,"[0.2826087772846222,0.28691643476486206,0.4365209937095642,0.3084602355957031,0.3206120729446411,0.2814333736896515,0.29578810930252075,0.3108755350112915,0.3094627857208252,0.45432108640670776,0.26968371868133545,0.27138176560401917]",2689.706826,2651.94867,"[18.67530268819292,14.56766275606983,19.636875102202737,20.83316307867497,20.56959343429548,21.427745425267176,51.52368631543823]",0.020624442,0.143168988,0.118953064,"[-153.25477600097656,75.60819244384766,6.247890949249268,15.798426628112793,8.699745178222656,4.409229278564453,4.630340576171875,-0.5613505840301514,-5.233826637268066,6.201397895812988,-7.981658935546875,3.4910693168640137,-3.0207817554473877,1.7287333011627197,0.3886829614639282,2.5181636810302734,-2.4953665733337402,4.852553844451904,0.1494596004486084,-2.850846529006958]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,"If Kanhaiya meets any Gopi in Madhuban

Sometimes he smiles, sometimes he teases, sometimes he talks

How can Radha not be jealous? How can Radha not be jealous?

If fire burns in body and mind

How can Radha not be jealous? How can Radha not be jealous?

Even if Kanha meets any Gopi in Madhuban

In heart flowers of Radha's love bloom

Why should Radha burn? (Yes), why should Radha burn? (Yes)

Without thinking (Yes) Why should Radha burn? (Why should Radha burn?)

Yes, Gopis are stars, Radha is the moon

Then why does she have half faith?

Yes, Gopis are stars, Radha is the moon

Then why does she have half faith

When Kanha ji's attention is always here and there

Then what does poor Radha think of herself?

Gopis come and go

Radha is the queen of the heart

Gopis come and go

Radha is the queen of the heart

In the evening, friends, on the banks of river Yamuna

""Radha, Radha,"" is all Krishna calls out

Oye-hoy, Oye-hoy

If someone puts a garland of arms around Krishna's neck

How can Radha not be jealous? How can Radha not be jealous?

Fire burns in the body and mind

How can Radha not be jealous? How can Radha not be jealous?

If Krishna has made Radha live in his heart

Why should Krishna not tell her?

Love has its own dialect, different language

Kanha's wish is that we speak through the eyes

These eyes of Kanha

In which the eyes of the gopis are there

These eyes of Kanha

In which the eyes of the gopis are there

When their eyes met, they went mad

Some fair-skinned Gujariya

The love of Kanha that grew in the heart of some gopi

Why should Radha burn, Radha burn, Radha burn?

How should Radha not be jealous? (Why should Radha not be jealous?)

How should Radha not be jealous? (Why should Radha not be jealous?)

Why should Radha not be jealous?

How should Radha not be jealous? (Why should Radha not be jealous?)

Why should Radha not be jealous?

How should Radha not be jealous?",,,,
